step,node_index,x,y,step_distance,cumulative_distance
141,271,808.001576,465.399007,7.503421,3831.488205
142,758,816.330027,483.872092,20.263711,3851.751916
143,482,768.361874,859.417869,378.596849,4230.348765
144,220,767.349939,837.313312,22.127708,4252.476473
145,821,754.887375,829.01087,14.974848,4267.45132
146,611,745.589954,830.333418,9.391015,4276.842336
147,981,736.39013,833.546056,9.74463,4286.586966
148,641,755.369318,821.180067,22.652313,4309.239279
149,97,753.713959,820.478126,1.798036,4311.037315
150,392,744.007004,790.610354,31.405554,4342.442869
151,939,751.484846,783.902624,10.045485,4352.488354
152,204,728.720695,764.372512,29.993863,4382.482217
153,282,712.815345,763.538219,15.927216,4398.409432
154,295,685.891952,744.352406,33.060014,4431.469446
155,748,640.564628,753.771676,46.295668,4477.765114
156,216,637.985996,762.059487,8.679698,4486.444812
157,186,604.693591,767.420669,33.721306,4520.166119
158,234,597.446423,784.286318,18.356784,4538.522903
159,274,586.501,786.096491,11.094099,4549.617002
160,991,593.674512,798.030788,13.924321,4563.541323
161,62,629.617625,802.276646,36.19302,4599.734343
162,269,626.921019,827.677761,25.543851,4625.278195
163,467,622.202994,826.541798,4.852852,4630.131046
164,346,615.633908,838.375801,13.53501,4643.666057
165,190,626.088628,846.503142,13.242161,4656.908218
166,839,615.117765,859.345887,16.890706,4673.798923
167,702,613.703984,862.87005,3.797171,4677.596094
168,700,571.644814,872.631415,43.177053,4720.773148
169,801,555.88964,842.598905,33.914262,4754.68741
170,345,534.3931,865.667641,31.532013,4786.219423
171,241,549.879672,897.513895,35.412113,4821.631536
172,682,558.304177,894.391073,8.984671,4830.616207
173,506,562.360733,909.208499,15.362674,4845.978882
174,825,562.87409,919.78584,10.589791,4856.568672
175,394,587.544841,943.703166,34.361089,4890.929761
176,390,601.014585,914.426078,32.227037,4923.156798
177,402,620.410393,919.602757,20.074745,4943.231542
178,21,666.657631,890.098571,54.857124,4998.088666
179,657,649.916608,853.58877,40.165002,5038.253668
180,150,670.949851,821.796792,38.119905,5076.373573
181,509,693.040991,839.678523,28.421378,5104.794951
182,556,696.099693,855.024057,15.647398,5120.442349
183,636,701.879154,880.119667,25.752511,5146.19486
184,147,730.769261,879.131197,28.907013,5175.101873
185,724,728.614329,901.36669,22.339671,5197.441543
186,566,740.482223,902.184414,11.896032,5209.337575
187,158,731.220854,912.627422,13.958129,5223.295704
188,499,748.669149,921.271034,19.471903,5242.767607
189,661,776.294963,942.471214,34.822884,5277.590491
190,309,778.311575,970.625495,28.226411,5305.816902
191,459,785.226445,976.799219,9.269859,5315.086761
192,514,777.329232,983.092522,10.098101,5325.184862
193,508,774.529728,978.810444,5.115996,5330.300858
194,288,763.42873,970.085861,14.119154,5344.420012
195,805,741.452133,961.936022,23.439084,5367.859096
196,66,740.164509,980.439147,18.547873,5386.406969
197,969,694.54251,978.664346,45.656508,5432.063477
198,624,693.15803,988.91591,10.344629,5442.408106
199,255,657.852548,974.260825,38.226281,5480.634387
200,474,633.870588,957.047905,29.519807,5510.154194
201,406,617.332311,981.840299,29.802306,5539.9565
202,916,612.63613,990.069657,9.475044,5549.431544
203,875,601.492149,973.755941,19.756661,5569.188204
204,122,580.104827,981.313557,22.683366,5591.871571
205,107,573.530322,963.124578,19.340709,5611.21228
206,658,568.431469,956.285704,8.530446,5619.742726
207,857,551.343268,964.524689,18.970701,5638.713427
208,214,534.9347,975.161172,19.554433,5658.26786
209,393,505.769813,989.353841,32.434897,5690.702757
210,639,499.941304,963.498784,26.503877,5717.206634
211,856,475.310752,983.86807,31.962039,5749.168673
212,172,457.606304,936.960036,50.137922,5799.306595
213,905,460.729013,870.533758,66.499637,5865.806232
214,558,446.884006,865.316228,14.7955,5880.601732
215,316,428.567288,837.927066,32.949482,5913.551214
216,737,389.31126,840.495124,39.339937,5952.891151
217,337,392.578843,833.207256,7.986872,5960.878023
218,656,406.880177,819.787934,19.611384,5980.489406
219,137,406.412958,791.51779,28.274004,6008.763411
220,181,400.711576,786.892326,7.341707,6016.105118
221,414,441.052786,748.460179,55.71753,6071.822647
222,962,474.387606,763.90299,36.738136,6108.560783
223,890,478.161432,737.423497,26.747062,6135.307845
224,84,483.959038,730.560328,8.984171,6144.292016
225,698,472.487407,707.709227,25.568948,6169.860964
226,436,444.807334,713.258018,28.230755,6198.091719
227,716,431.640879,706.29407,14.894701,6212.986419
228,53,419.037819,717.717907,17.010031,6229.99645
229,945,421.765686,728.038772,10.675275,6240.671725
230,364,417.243271,736.495957,9.590423,6250.262148
231,651,412.389534,754.409877,18.55983,6268.821979
232,640,408.622451,764.741934,10.997377,6279.819356
233,994,383.495053,766.317379,25.176739,6304.996095
234,477,369.942699,757.866687,15.971239,6320.967334
235,921,375.395996,778.079371,20.935402,6341.902736
236,15,343.462158,801.496591,39.599699,6381.502436
237,938,337.150063,805.997182,7.752281,6389.254717
238,215,329.789343,799.24742,9.986967,6399.241683
239,349,312.155216,776.560874,28.733983,6427.975666
240,852,298.558618,773.505826,13.935595,6441.911261
241,844,274.766474,759.763328,27.47585,6469.387112
242,930,258.525918,788.101032,32.661616,6502.048727
243,583,274.165192,801.825391,20.807328,6522.856056
244,780,271.948267,826.880216,25.152714,6548.008769
245,940,266.652671,839.516229,13.700809,6561.709578
246,592,261.930919,844.382794,6.780737,6568.490315
247,543,245.232667,851.023758,17.970366,6586.460681
248,135,195.298825,940.890468,102.807656,6689.268337
249,298,182.647256,982.956659,43.927515,6733.195852
250,98,180.676053,977.230443,6.056004,6739.251856
251,524,164.778275,953.600179,28.480321,6767.732178
252,473,152.628869,949.794608,12.731474,6780.463652
253,553,152.658605,953.56789,3.773399,6784.237051
254,973,142.912112,956.757368,10.255092,6794.492143
255,615,145.263614,962.625085,6.321365,6800.813507
256,318,125.034453,954.483024,21.806239,6822.619747
257,369,128.355698,964.65566,10.701083,6833.32083
258,563,137.87595,990.320593,27.373783,6860.694613
259,207,100.813323,999.91334,38.283928,6898.978541
260,500,63.847458,970.543657,47.212852,6946.191393
261,116,42.76007,998.13423,34.726324,6980.917717
262,847,29.488353,983.357744,19.861596,7000.779314
263,461,19.872507,959.437639,25.780534,7026.559847
264,721,4.218437,951.822054,17.408246,7043.968094
265,516,18.429582,934.371521,22.50506,7066.473154
266,146,41.8417,941.466773,24.463644,7090.936798
267,557,62.968827,938.497043,21.334826,7112.271624
268,136,67.774919,939.392257,4.888755,7117.160379
269,870,70.138273,933.930787,5.95089,7123.111269
270,183,64.60295,924.777621,10.69674,7133.808009
271,12,21.235975,911.150548,45.45758,7179.265589
272,908,75.58416,899.680419,55.545379,7234.810968
273,772,104.109919,894.994633,28.908052,7263.719021
274,374,49.1859,867.283406,61.518777,7325.237797
275,93,52.435371,861.647073,6.505945,7331.743742
276,664,53.777059,851.900926,9.838064,7341.581806
277,834,9.252671,745.252346,115.569637,7457.151442
278,731,17.721896,731.163238,16.438696,7473.590138
279,602,7.707073,716.185624,18.017369,7491.607507
280,421,9.192151,713.675613,2.916438,7494.523945
281,407,8.85122,711.762323,1.943428,7496.467373
282,788,11.670283,684.188139,27.717914,7524.185287
283,899,23.809088,690.469012,13.667478,7537.852765
284,655,14.222297,666.827398,25.511419,7563.364183
285,114,19.912224,660.20466,8.731319,7572.095502
286,963,13.703142,645.75357,15.728531,7587.824034
287,866,2.512138,621.117803,27.058448,7614.882482
288,46,8.561215,535.801019,85.530959,7700.413441
289,601,7.78755,503.758517,32.05184,7732.465281
290,161,17.422568,520.87226,19.639597,7752.104878
291,933,45.182989,534.004191,30.709748,7782.814626
292,321,46.908134,558.405952,24.462666,7807.277292
293,280,72.837384,573.817837,30.163757,7837.44105
294,242,62.730971,578.29044,11.051867,7848.492916
295,339,63.1075,605.690749,27.402896,7875.895812
296,584,85.139953,612.286225,22.998463,7898.894275
297,197,104.618212,596.32983,25.179537,7924.073812
298,853,103.145713,616.969257,20.691887,7944.765699
299,861,86.33088,623.306341,17.969342,7962.735041
300,383,50.724712,657.071302,49.07007,8011.805111
301,249,31.235287,675.207347,26.622431,8038.427542
302,468,34.911302,677.635785,4.405724,8042.833266
303,359,57.361738,696.162681,29.107867,8071.941133
304,47,73.483993,694.205915,16.240567,8088.181701
305,166,82.770473,668.745154,27.101458,8115.283159
306,175,90.287351,668.349609,7.527278,8122.810437
307,279,104.721121,657.307875,18.172881,8140.983318
308,693,115.858187,672.999953,19.242545,8160.225863
309,814,129.907959,671.835476,14.097947,8174.32381
310,64,136.015791,668.447137,6.984729,8181.30854
311,711,144.444436,673.686077,9.924139,8191.232679
312,385,155.772889,671.902107,11.46806,8202.700739
313,240,153.957346,666.073196,6.105113,8208.805852
314,58,146.139234,655.931717,12.805174,8221.611026
315,491,132.874862,639.756906,20.918127,8242.529153
316,89,126.106229,634.782754,8.399797,8250.92895
317,782,122.600855,620.398167,14.805539,8265.734489
318,631,139.232012,609.920267,19.656596,8285.391085
319,435,154.765948,599.0686,18.948928,8304.340013
320,941,120.891755,573.344893,42.53434,8346.874353
321,138,110.948049,570.00764,10.488782,8357.363134
322,382,94.503715,556.261692,21.432853,8378.795987
323,462,72.40269,537.861589,28.75794,8407.553928
324,750,82.740869,519.030014,21.482695,8429.036623
325,408,90.526621,512.936572,9.886757,8438.92338
326,957,110.297385,482.915749,35.94625,8474.86963
327,168,126.146971,475.164161,17.643597,8492.513227
328,562,122.82207,464.588818,11.085705,8503.598931
329,159,125.978799,460.10439,5.484071,8509.083002
330,314,126.670671,448.784986,11.340529,8520.423531
331,340,121.093087,444.392803,7.099346,8527.522877
332,475,106.356283,438.023834,16.054195,8543.577072
333,133,92.158728,442.712416,14.951701,8558.528772
334,45,88.788905,433.200314,10.091372,8568.620145
335,743,92.168615,420.820545,12.832814,8581.452959
336,354,79.324772,393.653265,30.050381,8611.50334
337,879,56.378786,401.721374,24.323089,8635.826429
338,99,62.44219,414.727355,14.349928,8650.176356
339,28,73.290778,456.76707,43.416926,8693.593282
340,366,63.177253,465.789785,13.553331,8707.146613
341,977,60.792459,472.888424,7.488519,8714.635132
342,688,31.518781,480.885209,30.346281,8744.981413
343,967,29.165217,442.237579,38.719227,8783.700641
344,754,30.557872,415.445636,26.828114,8810.528754
345,665,5.300976,406.609476,26.757963,8837.286717
346,193,3.286539,350.542378,56.103275,8893.389991
347,180,9.541469,327.381936,23.99021,8917.380202
348,909,34.745237,338.016404,27.355471,8944.735673
349,44,62.608775,355.061447,32.663592,8977.399265
350,753,76.150511,343.702979,17.674655,8995.07392
351,598,80.922696,356.491751,13.650144,9008.724064
352,451,92.280365,366.436982,15.096498,9023.820563
353,365,82.896781,385.578674,21.317974,9045.138537
354,932,117.003246,387.74643,34.175286,9079.313822
355,211,130.091177,410.747678,26.464152,9105.777974
356,858,144.785858,409.027701,14.794998,9120.572972
357,530,142.671607,451.109354,42.134731,9162.707703
358,174,151.697465,461.334591,13.638973,9176.346676
359,350,196.885716,482.308498,49.818498,9226.165175
360,425,206.987051,453.116609,30.890182,9257.055357
361,759,225.656618,469.305026,24.710677,9281.766034
362,455,239.170463,464.30379,14.409593,9296.175627
363,49,262.54002,472.51074,24.768735,9320.944362
364,441,270.86498,491.530681,20.762059,9341.706421
365,559,274.483069,501.382702,10.495375,9352.201795
366,88,224.149807,501.257553,50.333417,9402.535212
367,738,189.360724,517.382702,38.3445,9440.879713
368,710,177.501686,493.829313,26.370418,9467.250131
369,395,197.341771,529.433848,40.759194,9508.009325
370,262,184.028607,529.139853,13.31641,9521.325735
371,443,159.192258,530.69,24.884677,9546.210412
372,101,174.878678,559.030469,32.392065,9578.602478
373,296,178.827873,558.162547,4.043442,9582.64592
374,243,189.81954,569.344012,15.679347,9598.325267
375,883,190.310596,568.078915,1.357058,9599.682325
376,79,194.163295,564.62449,5.174586,9604.85691
377,683,214.973174,577.74673,24.601712,9629.458622
378,635,225.730038,584.76137,12.841935,9642.300557
379,942,226.373065,595.574314,10.832047,9653.132604
380,434,225.456772,597.806142,2.412603,9655.545208
381,914,215.147396,602.873834,11.48759,9667.032798
382,16,206.862471,608.902526,10.246224,9677.279022
383,284,231.729216,627.136154,30.835373,9708.114395
384,570,224.227323,647.992234,22.164261,9730.278656
385,534,265.762931,624.045911,47.944063,9778.222719
386,955,277.471869,614.160744,15.323699,9793.546418
387,373,296.703459,588.081312,32.403562,9825.94998
388,429,258.374579,573.038305,41.175176,9867.125156
389,404,268.252032,561.662579,15.065564,9882.19072
390,471,286.936448,538.86701,29.474487,9911.665207
391,842,294.076442,527.53993,13.389632,9925.054839
392,574,309.476274,536.418339,17.775853,9942.830692
393,984,321.791915,538.617114,12.510381,9955.341073
394,81,341.144246,537.681998,19.37491,9974.715983
395,687,338.118168,519.5467,18.386032,9993.102015
396,701,323.508447,493.109113,30.205794,10023.307809
397,289,337.842641,480.888383,18.836543,10042.144352
398,140,356.466242,493.21881,22.335576,10064.479929
399,493,393.37713,493.017932,36.911435,10101.391363
400,445,401.310761,474.412531,20.226305,10121.617668
401,792,421.037924,465.885708,21.491107,10143.108776
402,527,422.826008,461.377934,4.849461,10147.958236
403,334,436.770826,447.377329,19.760438,10167.718674
404,126,416.05671,424.976476,30.510209,10198.228883
405,422,374.186656,450.209822,48.885818,10247.114701
406,714,356.235706,437.317603,22.100813,10269.215513
407,260,364.790846,420.8016,18.600236,10287.815749
408,446,381.675151,419.380764,16.943982,10304.759731
409,928,391.353375,372.250972,48.113255,10352.872986
410,95,420.76167,358.670557,32.392522,10385.265508
411,703,424.387162,355.609646,4.744826,10390.010334
412,428,428.309794,377.598257,22.335757,10412.346091
413,923,434.887143,371.891353,8.708059,10421.05415
414,619,464.880734,479.136546,111.360438,10532.414587
415,893,468.600933,495.906094,17.177241,10549.591829
416,410,464.91501,504.756488,9.587257,10559.179086
417,835,456.004758,512.866974,12.048757,10571.227843
418,283,488.111115,525.682649,34.569635,10605.797478
419,741,468.390396,539.268925,23.947728,10629.745206
420,752,490.265606,565.591543,34.225795,10663.971002
421,71,500.122511,545.457741,22.417149,10686.388151
422,57,518.696125,537.536378,20.192254,10706.580405
423,617,534.201286,518.199548,24.78554,10731.365945
424,670,536.009827,520.824436,3.18761,10734.553555
425,616,553.581505,547.864682,32.248082,10766.801637
426,273,538.505135,562.674195,21.133352,10787.934989
427,763,552.046287,574.93551,18.26753,10806.202519
428,846,563.48496,594.658491,22.799983,10829.002502
429,645,567.853723,602.928619,9.353133,10838.355635
430,129,524.772198,763.856685,166.594898,11004.950533
431,83,534.183414,786.080054,24.133983,11029.084516
432,17,527.074952,809.338525,24.320499,11053.405015
433,531,533.391522,820.973773,13.239262,11066.644277
434,800,528.236622,816.408849,6.885603,11073.52988
435,728,518.593096,813.027689,10.219092,11083.748972
436,100,500.474798,829.357735,24.391456,11108.140428
437,704,493.947115,854.038954,25.529849,11133.670277
438,69,521.590772,871.394668,32.640352,11166.310629
439,363,520.272093,908.041408,36.670458,11202.981087
440,457,494.324446,909.511945,25.989283,11228.97037
441,352,463.241933,910.018699,31.086643,11260.057014
442,353,436.357727,913.503575,27.10913,11287.166143
443,287,416.25846,902.63804,22.848203,11310.014346
444,998,429.23908,969.483537,68.094177,11378.108524
445,48,404.207267,985.348175,29.635762,11407.744286
446,776,378.920666,981.685001,25.550559,11433.294844
447,660,387.890258,964.399939,19.47375,11452.768595
448,176,358.932916,956.076926,30.129723,11482.898318
449,328,359.074716,938.231106,17.846384,11500.744702
450,102,368.517191,921.682844,19.052698,11519.7974
451,65,349.539686,871.077208,54.046981,11573.844381
452,417,350.785377,851.140738,19.975349,11593.819729
453,537,362.817593,878.5683,29.950715,11623.770445
454,72,369.000548,893.43356,16.099842,11639.870286
455,663,363.031657,901.2138,9.80611,11649.676397
456,976,321.001757,954.253123,67.673349,11717.349746
457,405,266.013609,965.364353,56.099517,11773.449263
458,588,246.974482,978.13186,22.923734,11796.372997
459,599,235.392425,951.0328,29.470376,11825.843373
460,297,249.024745,952.813474,13.748126,11839.591499
461,974,270.684582,935.188366,27.924773,11867.516272
462,464,291.060743,932.479674,20.555412,11888.071683
463,131,302.752804,865.673243,67.821851,11955.893534
464,470,299.31272,860.824588,5.945051,11961.838585
465,576,281.095867,877.763015,24.874968,11986.713553
466,625,257.759982,891.873081,27.270084,12013.983637
467,538,239.060897,916.962097,31.290805,12045.274442
468,396,232.393112,896.158976,21.845576,12067.120018
469,961,227.90761,898.729151,5.169673,12072.289691
470,888,220.437664,841.611935,57.603615,12129.893306
471,372,232.006852,816.485563,27.6619,12157.555206
472,449,232.187523,768.987458,47.498449,12205.053655
473,885,202.336024,760.73401,30.971461,12236.025115
474,386,170.826714,764.833585,31.774882,12267.799997
475,266,144.025903,758.891617,27.451602,12295.251599
476,426,143.640919,778.036123,19.148376,12314.399975
477,779,140.33298,778.326864,3.320691,12317.720667
478,11,142.175064,790.071844,11.888559,12329.609225
479,331,190.021255,865.533419,89.351593,12418.960819
480,833,174.239106,868.11025,15.991131,12434.95195
481,228,168.148032,883.939657,16.960875,12451.912825
482,533,164.070026,870.784022,13.773194,12465.686019
483,117,141.551758,870.467256,22.520496,12488.206515
484,226,129.642344,847.174064,26.161172,12514.367687
485,778,85.744145,846.338319,43.906154,12558.27384
486,786,64.935035,808.679181,43.025919,12601.299759
487,230,23.827367,791.233708,44.656297,12645.956057
488,546,38.7166,782.367213,17.329281,12663.285338
489,943,49.246442,759.770417,24.929756,12688.215094
490,476,56.173717,751.369767,10.888437,12699.103531
491,674,59.868741,729.138159,22.536584,12721.640115
492,195,79.884927,719.619328,22.164292,12743.804407
493,251,98.611586,713.925615,19.573097,12763.377504
494,877,133.50087,698.833042,38.013786,12801.39129
495,949,139.274677,722.942093,24.790789,12826.182079
496,368,168.235826,699.604851,37.19375,12863.375829
497,250,156.185283,643.82371,57.067954,12920.443783
498,720,179.557845,645.211597,23.413733,12943.857516
499,666,173.693706,651.926219,8.914834,12952.77235
500,980,175.492485,664.245743,12.450151,12965.222502
501,424,179.438335,675.205188,11.648141,12976.870642
502,595,217.884309,679.109642,38.643727,13015.514369
503,290,235.277989,728.795847,52.642749,13068.157119
504,654,260.586034,665.762529,67.924195,13136.081314
505,560,261.835854,665.726123,1.25035,13137.331664
506,593,293.954346,670.121473,32.417844,13169.749508
507,108,324.695134,646.835837,38.564451,13208.313959
508,304,318.580099,637.869197,10.853308,13219.167267
509,351,330.818955,626.442659,16.743816,13235.911083
510,51,348.367021,639.127937,21.652965,13257.564048
511,317,348.188974,649.027094,9.900758,13267.464806
512,646,345.830933,653.775991,5.302111,13272.766917
513,94,361.841075,668.947293,22.056587,13294.823504
514,222,358.768515,674.088129,5.989058,13300.812562
515,192,349.855299,690.231955,18.440947,13319.25351
516,437,320.321999,711.26879,36.259677,13355.513187
517,841,334.865223,715.630439,15.183192,13370.696379
518,511,357.772228,724.238862,24.471122,13395.167502
519,479,390.735641,725.704415,32.995976,13428.163478
520,431,395.499449,702.457327,23.73017,13451.893648
521,573,395.123714,699.361223,3.11882,13455.012468
522,332,422.251141,645.306749,60.479612,13515.49208
523,626,383.703639,631.394963,40.981066,13556.473146
524,822,366.634714,612.252578,25.647204,13582.120349
525,276,374.894016,585.927621,27.590205,13609.710555
526,791,373.112353,578.169728,7.959851,13617.670405
527,357,382.76906,563.80095,17.312243,13634.982648
528,231,393.688673,568.422787,11.857459,13646.840107
529,815,394.035881,591.840872,23.420659,13670.260766
530,982,400.329026,609.967367,19.187847,13689.448614
531,681,415.423671,624.223591,20.762665,13710.211278
532,484,442.806658,625.693681,27.422421,13737.633699
533,268,454.046308,655.246178,31.617713,13769.251412
534,827,477.182155,599.103636,60.722751,13829.974162
535,886,486.057698,580.750583,20.38651,13850.360673
536,954,496.958323,577.707476,11.317426,13861.678099
537,678,508.083028,611.250233,35.339434,13897.017533
538,993,516.904563,615.04086,9.601475,13906.619008
539,463,480.281081,626.575116,38.396855,13945.015863
540,880,489.684009,643.911985,19.722629,13964.738491
541,22,486.13647,668.470222,24.813142,13989.551633
542,596,512.239634,684.502261,30.633339,14020.184972
543,828,531.89941,686.638269,19.775473,14039.960445
544,549,523.358068,699.393545,15.350947,14055.311392
545,33,531.997491,723.663351,25.76166,14081.073052
546,427,548.403384,736.813439,21.025655,14102.098707
547,311,562.079888,729.490487,15.513619,14117.612326
548,387,581.900652,737.900648,21.531221,14139.143547
549,642,597.544207,753.221087,21.896043,14161.03959
550,692,598.378457,733.447388,19.791289,14180.830879
551,577,591.453772,733.190946,6.929431,14187.76031
552,501,592.557989,705.954318,27.259003,14215.019313
553,310,548.245726,673.364914,55.005871,14270.025184
554,551,549.411407,663.430543,10.002527,14280.027711
555,478,564.580828,648.127389,21.547573,14301.575284
556,705,586.328459,644.624092,22.027994,14323.603278
557,924,594.129408,585.857803,59.281798,14382.885076
558,555,623.045488,579.113473,29.692182,14412.577258
